date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:33	32595/32595	---M-Z	200	added ('OK')	text/html	etag:W/%225f328367-7f53%22	https://nowrintnxt.github.io/edustage/index.html	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/index.html	(from )
11:26:34	5142/5142	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226317e2ab-239b%22	https://nowrintnxt.github.io/robots.txt		(from )
11:26:34	1429/1429	---M--	200	added ('OK')	image/png	etag:%225f328367-595%22	https://nowrintnxt.github.io/edustage/img/favicon.png	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/favicon.png	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:36	183481/183481	---M-Z	200	added ('OK')	text/css	etag:W/%225f328367-2ccb9%22	https://nowrintnxt.github.io/edustage/css/bootstrap.css	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/css/bootstrap.css	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:36	962/962	---M-Z	200	added ('OK')	text/css	etag:W/%225f328367-3c2%22	https://nowrintnxt.github.io/edustage/css/flaticon.css	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/css/flaticon.css	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:37	16450/16450	---M-Z	200	added ('OK')	text/css	etag:W/%225f328367-4042%22	https://nowrintnxt.github.io/edustage/css/themify-icons.css	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/css/themify-icons.css	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:38	2936/2936	---M-Z	200	added ('OK')	text/css	etag:W/%225f328367-b78%22	https://nowrintnxt.github.io/edustage/vendors/owl-carousel/owl.carousel.min.css	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/vendors/owl-carousel/owl.carousel.min.css	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:39	4007/4007	---M-Z	200	added ('OK')	text/css	etag:W/%225f328367-fa7%22	https://nowrintnxt.github.io/edustage/vendors/nice-select/css/nice-select.css	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/vendors/nice-select/css/nice-select.css	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:41	89405/89405	---M-Z	200	added ('OK')	text/css	etag:W/%225f328367-15d3d%22	https://nowrintnxt.github.io/edustage/css/style.css	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/css/style.css	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:41	2845/2845	---M--	200	added ('OK')	image/png	etag:%225f328367-b1d%22	https://nowrintnxt.github.io/edustage/img/logo.png	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/logo.png	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:42	18374/18374	---M-Z	200	added ('OK')	text/html	etag:W/%225f328367-47c6%22	https://nowrintnxt.github.io/edustage/about-us.html	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/about-us.html	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:43	20622/20622	---M-Z	200	added ('OK')	text/html	etag:W/%225f328367-508e%22	https://nowrintnxt.github.io/edustage/courses.html	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/courses.html	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:45	27074/27074	---M-Z	200	added ('OK')	text/html	etag:W/%225f328367-69c2%22	https://nowrintnxt.github.io/edustage/course-details.html	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/course-details.html	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:45	37119/37119	---M-Z	200	added ('OK')	text/html	etag:W/%225f328367-90ff%22	https://nowrintnxt.github.io/edustage/elements.html	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/elements.html	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:47	33173/33173	---M-Z	200	added ('OK')	text/html	etag:W/%225f328367-8195%22	https://nowrintnxt.github.io/edustage/blog.html	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/blog.html	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:47	36339/36339	---M-Z	200	added ('OK')	text/html	etag:W/%225f328367-8df3%22	https://nowrintnxt.github.io/edustage/single-blog.html	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/single-blog.html	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:48	15549/15549	---M-Z	200	added ('OK')	text/html	etag:W/%225f328367-3cbd%22	https://nowrintnxt.github.io/edustage/contact.html	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/contact.html	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:50	143857/143857	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-231f1%22	https://nowrintnxt.github.io/edustage/img/courses/c1.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/courses/c1.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:50	5994/5994	---M--	200	added ('OK')	image/png	etag:%225f328367-176a%22	https://nowrintnxt.github.io/edustage/img/courses/author1.png	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/courses/author1.png	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:51	91125/91125	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-163f5%22	https://nowrintnxt.github.io/edustage/img/courses/c2.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/courses/c2.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:52	5206/5206	---M--	200	added ('OK')	image/png	etag:%225f328367-1456%22	https://nowrintnxt.github.io/edustage/img/courses/author2.png	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/courses/author2.png	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:53	97812/97812	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-17e14%22	https://nowrintnxt.github.io/edustage/img/courses/c3.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/courses/c3.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:54	5623/5623	---M--	200	added ('OK')	image/png	etag:%225f328367-15f7%22	https://nowrintnxt.github.io/edustage/img/courses/author3.png	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/courses/author3.png	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:55	43954/43954	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-abb2%22	https://nowrintnxt.github.io/edustage/img/trainer/t1.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/trainer/t1.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:57	50632/50632	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-c5c8%22	https://nowrintnxt.github.io/edustage/img/trainer/t2.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/trainer/t2.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:57	37185/37185	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-9141%22	https://nowrintnxt.github.io/edustage/img/trainer/t3.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/trainer/t3.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:26:58	35939/35939	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-8c63%22	https://nowrintnxt.github.io/edustage/img/trainer/t4.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/trainer/t4.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:00	121847/121847	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-1dbf7%22	https://nowrintnxt.github.io/edustage/img/event/e1.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/event/e1.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:01	169391/169391	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-295af%22	https://nowrintnxt.github.io/edustage/img/event/e2.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/event/e2.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:01	546/546	---M--	200	added ('OK')	image/png	etag:%225f328367-222%22	https://nowrintnxt.github.io/edustage/img/next.png	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/next.png	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:02	16339/16339	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-3fd3%22	https://nowrintnxt.github.io/edustage/img/testimonials/t1.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/testimonials/t1.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:03	19834/19834	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-4d7a%22	https://nowrintnxt.github.io/edustage/img/testimonials/t2.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/testimonials/t2.jpg	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:04	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-15283%22	https://nowrintnxt.github.io/edustage/js/jquery-3.2.1.min.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/js/jquery-3.2.1.min.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:05	19235/19235	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-4b23%22	https://nowrintnxt.github.io/edustage/js/popper.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/js/popper.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:06	51041/51041	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-c761%22	https://nowrintnxt.github.io/edustage/js/bootstrap.min.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/js/bootstrap.min.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:07	2942/2942	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-b7e%22	https://nowrintnxt.github.io/edustage/vendors/nice-select/js/jquery.nice-select.min.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/vendors/nice-select/js/jquery.nice-select.min.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:08	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-a70e%22	https://nowrintnxt.github.io/edustage/vendors/owl-carousel/owl.carousel.min.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/vendors/owl-carousel/owl.carousel.min.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:09	3645/3645	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-e3d%22	https://nowrintnxt.github.io/edustage/js/owl-carousel-thumb.min.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/js/owl-carousel-thumb.min.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:10	4820/4820	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-12d4%22	https://nowrintnxt.github.io/edustage/js/jquery.ajaxchimp.min.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/js/jquery.ajaxchimp.min.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:11	1230/1230	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-4ce%22	https://nowrintnxt.github.io/edustage/js/mail-script.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/js/mail-script.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:12	31794/31794	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-7c32%22	https://nowrintnxt.github.io/edustage/js/gmaps.min.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/js/gmaps.min.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:13	7736/7736	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f328367-1e38%22	https://nowrintnxt.github.io/edustage/js/theme.js	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/js/theme.js	(from https://nowrintnxt.github.io/edustage/index.html)
11:27:14	2754/2754	---M--	200	added ('OK')	image/png	etag:%225f328367-ac2%22	https://nowrintnxt.github.io/edustage/img/logo2.png	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/logo2.png	(from https://nowrintnxt.github.io/edustage/about-us.html)
11:27:16	402622/402622	---M--	200	added ('OK')	image/png	etag:%225f328367-624be%22	https://nowrintnxt.github.io/edustage/img/about.png	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/about.png	(from https://nowrintnxt.github.io/edustage/about-us.html)
11:27:17	2459/2459	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-99b%22	https://nowrintnxt.github.io/edustage/img/blog/c1.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/blog/c1.jpg	(from https://nowrintnxt.github.io/edustage/course-details.html)
11:27:18	206569/206569	---M--	200	added ('OK')	image/jpeg	etag:%225f328367-326e9%22	https://nowrintnxt.github.io/edustage/img/courses/course-details.jpg	/home/kumartej/websites/edu5/nowrintnxt.github.io/edustage/img/courses/course-details.jpg	(from https://nowrintnxt.github.io/edustage/course-details.html)
